"Year","FIPS","State","County","YPLL_Rate","CI_Low","CI_High"
2018,"06043","California","Mariposa",7338.7497819,5693.6104253,8983.8891385
2018,"06045","California","Mendocino",8000.3013339,7279.8524783,8720.7501894
2018,"06047","California","Merced",6748.6621226,6410.5729683,7086.7512768
2018,"06049","California","Modoc",10390.745127,7472.0695019,13309.420753
2018,"06051","California","Mono",3933.4704666,3141.9165013,4863.7971461
2018,"06053","California","Monterey",5066.5515903,4830.7086483,5302.3945324
2018,"06055","California","Napa",4382.8514641,3999.0156585,4766.6872698
2018,"06057","California","Nevada",5913.6125693,5285.4151877,6541.8099509
2018,"06059","California","Orange",4094.3629575,4016.5621347,4172.1637802
2018,"06061","California","Placer",4740.8561038,4480.2221645,5001.4900431
2018,"06063","California","Plumas",9548.6050922,7680.9833444,11416.22684
2018,"06065","California","Riverside",5587.4210996,5482.0854425,5692.7567566
2018,"06067","California","Sacramento",6240.3360832,6101.7489123,6378.9232541
2018,"06069","California","San Benito",4752.1158624,4131.55049,5372.6812348
2018,"06071","California","San Bernardino",6562.4666813,6443.6744552,6681.2589073
2018,"06073","California","San Diego",4658.1893905,4577.9672949,4738.4114861
2018,"06075","California","San Francisco",4568.8082733,4407.8974606,4729.719086
2018,"06077","California","San Joaquin",7156.0309739,6940.6689858,7371.392962
2018,"06079","California","San Luis Obispo",5326.4225449,4996.3646042,5656.4804856
2018,"06081","California","San Mateo",3552.4944375,3403.464434,3701.524441
2018,"06083","California","Santa Barbara",4854.6894658,4623.8512177,5085.5277139
2018,"06085","California","Santa Clara",3621.6544721,3528.126271,3715.1826731
2018,"06087","California","Santa Cruz",5108.3272322,4795.6361189,5421.0183455
2018,"06089","California","Shasta",8811.0861999,8318.573579,9303.5988208
2018,"06093","California","Siskiyou",9534.1354351,8399.3793975,10668.891473
2018,"06095","California","Solano",6346.8528998,6075.1691489,6618.5366506
2018,"06097","California","Sonoma",4720.2849108,4505.2805213,4935.2893003
2018,"06099","California","Stanislaus",7148.4687337,6901.2357818,7395.7016855
2018,"06101","California","Sutter",6684.0696037,6115.9396652,7252.1995423
2018,"06103","California","Tehama",7581.91279,6807.8576965,8355.9678834
2018,"06105","California","Trinity",10404.512145,8157.272391,12651.751898
2018,"06107","California","Tulare",7224.8713177,6955.0339515,7494.7086839
2018,"06109","California","Tuolumne",7008.0574711,6147.5663763,7868.5485659
2018,"06111","California","Ventura",4711.9914243,4544.5677442,4879.4151044
2018,"06113","California","Yolo",5383.6180185,5026.9145559,5740.3214811
2018,"06115","California","Yuba",8548.2575844,7824.0468266,9272.4683423
2019,"06001","California","Alameda",4497.4517815,4384.791348,4610.112215
2019,"06005","California","Amador",6101.441276,5081.4836496,7121.3989024
2019,"06007","California","Butte",7604.9202654,7199.0607267,8010.779804
2019,"06009","California","Calaveras",7329.345035,6285.4460317,8373.2440382
2019,"06011","California","Colusa",5676.9476611,4571.8509123,6782.0444099
2019,"06013","California","Contra Costa",4643.0717249,4501.0915774,4785.0518724
2019,"06015","California","Del Norte",8953.6731104,7774.9091811,10132.43704
2019,"06017","California","El Dorado",5358.6159827,4955.6829149,5761.5490504
2019,"06019","California","Fresno",6944.910268,6763.4628375,7126.3576985
2019,"06021","California","Glenn",7566.3069009,6387.401344,8745.2124578
2019,"06023","California","Humboldt",9087.166241,8502.6981167,9671.6343653
2019,"06025","California","Imperial",6040.0298511,5647.913898,6432.1458042
2019,"06027","California","Inyo",7913.3408712,6259.0472895,9567.634453
2019,"06029","California","Kern",7822.443712,7622.8864575,8022.0009665
2019,"06031","California","Kings",6016.6870133,5595.6988213,6437.6752053
2019,"06033","California","Lake",11578.018825,10606.720698,12549.316952
2019,"06035","California","Lassen",7294.8005195,6208.7995872,8380.8014517
2019,"06037","California","Los Angeles",5007.6549713,4960.0718003,5055.2381423
2019,"06039","California","Madera",6643.2037921,6188.5453549,7097.8622293
2019,"06041","California","Marin",3133.0033055,2874.3883353,3391.6182757
2019,"06043","California","Mariposa",8610.4287028,6795.8655901,10424.991816
2019,"06045","California","Mendocino",7756.2745672,7048.7407506,8463.8083838
2019,"06047","California","Merced",7117.5007738,6768.8613071,7466.1402404
2019,"06049","California","Modoc",10361.559861,7377.5977502,13345.521973
2019,"06051","California","Mono",3935.1253957,2831.1084758,5039.1423157
2019,"06053","California","Monterey",5235.0215235,4993.7155971,5476.32745
2019,"06055","California","Napa",4547.882526,4149.6732716,4946.0917804
2019,"06057","California","Nevada",5712.7762684,5100.3994186,6325.1531182
2019,"06059","California","Orange",4158.2953849,4079.2399356,4237.3508342
2019,"06061","California","Placer",4694.1035749,4438.1608375,4950.0463122
2019,"06063","California","Plumas",8153.6813841,6458.9554611,9848.407307
2019,"06065","California","Riverside",5777.981117,5671.2375036,5884.7247304
2019,"06067","California","Sacramento",6373.7545444,6234.0982528,6513.4108361
2019,"06069","California","San Benito",5253.2199296,4590.7802824,5915.6595769
2019,"06071","California","San Bernardino",6709.3598218,6589.5231965,6829.1964471
2019,"06073","California","San Diego",4611.3504296,4532.1422995,4690.5585598
2019,"06075","California","San Francisco",4384.419376,4229.681448,4539.1573039
2019,"06077","California","San Joaquin",7218.5943993,7005.7040972,7431.4847013
2019,"06079","California","San Luis Obispo",5351.8147503,5027.4156844,5676.2138161
2019,"06081","California","San Mateo",3469.7978306,3319.1206211,3620.4750402
2019,"06083","California","Santa Barbara",5014.7669451,4776.0636962,5253.4701941
2019,"06085","California","Santa Clara",3641.4113944,3546.8880281,3735.9347607
2019,"06087","California","Santa Cruz",4699.1485239,4401.748578,4996.5484698
2019,"06089","California","Shasta",9004.6017568,8496.7601194,9512.4433942
2019,"06093","California","Siskiyou",9510.9383215,8397.2002355,10624.676408
2019,"06095","California","Solano",6099.5961161,5837.0293338,6362.1628985
2019,"06097","California","Sonoma",4822.9556464,4601.1860088,5044.7252839
2019,"06099","California","Stanislaus",7247.9849565,7001.132365,7494.8375479
2019,"06101","California","Sutter",6973.2099905,6390.8036788,7555.6163022
2019,"06103","California","Tehama",8122.4555793,7312.0586676,8932.8524909
2019,"06105","California","Trinity",11256.909302,8686.8614312,13826.957172
2019,"06107","California","Tulare",7303.1420504,7031.5911154,7574.6929854
2019,"06109","California","Tuolumne",7653.113045,6699.3219753,8606.9041146
2019,"06111","California","Ventura",4764.7697641,4597.2653007,4932.2742275
2019,"06113","California","Yolo",5160.4666866,4817.9144855,5503.0188876
2019,"06115","California","Yuba",9470.1542203,8711.6250805,10228.68336
2020,"06001","California","Alameda",4408.5910489,4297.1072938,4520.074804
2020,"06005","California","Amador",6363.8656948,5346.1157372,7381.6156524
2020,"06007","California","Butte",7784.4961042,7374.6636054,8194.328603
2020,"06009","California","Calaveras",7345.8857981,6311.392084,8380.3795122
2020,"06011","California","Colusa",6556.2787052,5342.9783313,7769.5790792
2020,"06013","California","Contra Costa",4623.5095352,4480.6601787,4766.3588916
2020,"06015","California","Del Norte",8954.9014012,7764.0769401,10145.725862
2020,"06017","California","El Dorado",5164.5473544,4765.9799526,5563.1147562
2020,"06019","California","Fresno",7006.6159427,6824.4457254,7188.78616
2020,"06021","California","Glenn",7364.3106766,6205.0215111,8523.5998422
2020,"06023","California","Humboldt",8994.0565643,8413.3012858,9574.8118427
2020,"06025","California","Imperial",6213.3986322,5816.2458507,6610.5514137
2020,"06027","California","Inyo",8740.0101163,6945.2543158,10534.765917
2020,"06029","California","Kern",7923.0215081,7722.1183714,8123.9246449
2020,"06031","California","Kings",6356.8669362,5927.0674086,6786.6664638
2020,"06033","California","Lake",11305.466803,10325.344242,12285.589364
2020,"06035","California","Lassen",7125.9207184,6056.9307983,8194.9106386
2020,"06037","California","Los Angeles",5017.5431691,4969.7229098,5065.3634284
2020,"06039","California","Madera",6650.6452874,6199.1025208,7102.1880541
2020,"06041","California","Marin",3206.6318035,2939.9378836,3473.3257235
2020,"06043","California","Mariposa",8231.0448737,6512.220444,9949.8693035
2020,"06045","California","Mendocino",7749.67295,7039.9569373,8459.3889626
2020,"06047","California","Merced",6775.7437047,6438.8343957,7112.6530137
2020,"06049","California","Modoc",10076.65162,7260.6256435,12892.677597
2020,"06051","California","Mono",3369.6016286,2445.0496591,4294.1535982
2020,"06053","California","Monterey",5175.9192872,4935.4565653,5416.3820092
2020,"06055","California","Napa",4646.0857462,4232.6488397,5059.5226526
2020,"06057","California","Nevada",5835.2399112,5231.5936316,6438.8861908
2020,"06059","California","Orange",4199.1366307,4119.2381954,4279.0350661
2020,"06061","California","Placer",4522.6949673,4275.2919643,4770.0979703
2020,"06063","California","Plumas",8700.6760216,6934.7206443,10466.631399
2020,"06065","California","Riverside",5796.962999,5690.2862305,5903.6397676
2020,"06067","California","Sacramento",6339.7496513,6200.6611581,6478.8381444
2020,"06069","California","San Benito",5148.1810351,4501.1968802,5795.1651901
2020,"06071","California","San Bernardino",6762.5514735,6642.3851618,6882.7177851
2020,"06073","California","San Diego",4641.05997,4561.1497967,4720.9701432
2020,"06075","California","San Francisco",4269.7004184,4117.8044669,4421.5963698
2020,"06077","California","San Joaquin",7155.2242935,6944.3127341,7366.1358528
2020,"06079","California","San Luis Obispo",5271.2259578,4952.4096339,5590.0422818
2020,"06081","California","San Mateo",3367.8110377,3220.1502692,3515.4718061
2020,"06083","California","Santa Barbara",5042.4450983,4803.6157464,5281.2744503
2020,"06085","California","Santa Clara",3579.0807063,3485.3429534,3672.8184593
2020,"06087","California","Santa Cruz",4622.3917405,4328.8575972,4915.9258839
2020,"06089","California","Shasta",9014.3139037,8502.1275573,9526.50025
2020,"06093","California","Siskiyou",9455.1533337,8335.3233741,10574.983293
2020,"06095","California","Solano",6149.0383397,5884.0200962,6414.0565833
2020,"06097","California","Sonoma",4779.2582374,4558.0501344,5000.4663404
2020,"06099","California","Stanislaus",7163.5505852,6919.6329306,7407.4682397
2020,"06101","California","Sutter",7136.0381906,6545.6335942,7726.442787
2020,"06103","California","Tehama",8847.4706238,7994.9589879,9699.9822597
2020,"06105","California","Trinity",11187.237833,8562.2547377,13812.220928
2020,"06107","California","Tulare",7209.0187819,6939.041227,7478.9963368
2020,"06109","California","Tuolumne",7518.9026826,6588.4994755,8449.3058896
2020,"06111","California","Ventura",4694.6479676,4527.6943133,4861.6016218
2020,"06113","California","Yolo",4795.4639776,4475.1263245,5115.8016307
2020,"06115","California","Yuba",9637.6553819,8880.8371599,10394.473604
2021,"06001","California","Alameda",4341.1728267,4229.9795896,4452.3660638
2021,"06005","California","Amador",6203.8883539,5223.561811,7184.2148968
2021,"06007","California","Butte",7577.9065977,7173.6730673,7982.1401281
2021,"06009","California","Calaveras",7867.4467053,6786.946057,8947.9473536
2021,"06011","California","Colusa",6576.0698843,5366.8400872,7785.2996815
2021,"06013","California","Contra Costa",4619.1950862,4475.2777062,4763.1124663
2021,"06015","California","Del Norte",8783.3550922,7608.569592,9958.1405923
2021,"06017","California","El Dorado",4818.8844887,4438.7420584,5199.0269191
2021,"06019","California","Fresno",7008.1968758,6825.6429389,7190.7508126
2021,"06021","California","Glenn",7522.8961048,6352.7849564,8693.0072531
2021,"06023","California","Humboldt",8732.6240991,8161.0308121,9304.2173861
2021,"06025","California","Imperial",5980.0516352,5591.0571519,6369.0461186
2021,"06027","California","Inyo",7746.8175792,6098.3369284,9395.2982299
2021,"06029","California","Kern",8031.3770962,7828.1288756,8234.6253169
2021,"06031","California","Kings",6595.0736714,6156.1903503,7033.9569925
2021,"06033","California","Lake",11656.95136,10662.721231,12651.18149
2021,"06035","California","Lassen",6814.1306162,5760.1834537,7868.0777787
2021,"06037","California","Los Angeles",5005.0111192,4957.017627,5053.0046114
2021,"06039","California","Madera",6777.9989315,6319.6959732,7236.3018898
2021,"06041","California","Marin",3238.9973763,2972.3972269,3505.5975256
2021,"06043","California","Mariposa",7089.7760493,5518.1137294,8661.4383692
2021,"06045","California","Mendocino",7754.07372,7045.9124132,8462.2350268
2021,"06047","California","Merced",6592.9948408,6261.5415216,6924.44816
2021,"06049","California","Modoc",9281.8010885,6614.8835728,11948.718604
2021,"06051","California","Mono",3978.7872276,2920.7211077,5036.8533475
2021,"06053","California","Monterey",5072.4507764,4834.0119002,5310.8896526
2021,"06055","California","Napa",4401.2936801,4005.0020393,4797.5853209
2021,"06057","California","Nevada",6068.4056895,5440.6278991,6696.1834799
2021,"06059","California","Orange",4144.3284058,4065.0985019,4223.5583097
2021,"06061","California","Placer",4471.2396564,4224.430489,4718.0488237
2021,"06063","California","Plumas",8708.5106803,6926.8495891,10490.171771
2021,"06065","California","Riverside",5842.4339642,5735.4294736,5949.4384549
2021,"06067","California","Sacramento",6381.6141766,6241.8453392,6521.3830139
2021,"06069","California","San Benito",5385.5886075,4722.4617813,6048.7154337
2021,"06071","California","San Bernardino",6845.5852838,6725.1590225,6966.0115451
2021,"06073","California","San Diego",4633.6240395,4553.3958441,4713.8522348
2021,"06075","California","San Francisco",4315.4324137,4162.0593099,4468.8055176
2021,"06077","California","San Joaquin",7275.2181111,7060.950002,7489.4862202
2021,"06079","California","San Luis Obispo",5152.9718934,4837.7528199,5468.1909669
2021,"06081","California","San Mateo",3296.8515102,3151.1243493,3442.5786712
2021,"06083","California","Santa Barbara",5199.8256215,4956.0017688,5443.6494742
2021,"06085","California","Santa Clara",3493.9622062,3401.4060401,3586.5183724
2021,"06087","California","Santa Cruz",4675.0659651,4374.8830131,4975.2489171
2021,"06089","California","Shasta",9066.6909734,8544.0515048,9589.330442
2021,"06093","California","Siskiyou",9929.0420635,8737.3262727,11120.757854
2021,"06095","California","Solano",6158.8331689,5895.4359027,6422.230435
2021,"06097","California","Sonoma",4802.8274583,4577.9947628,5027.6601538
2021,"06099","California","Stanislaus",7117.3449008,6874.7420168,7359.9477849
2021,"06101","California","Sutter",7101.7907955,6503.0531497,7700.5284414
2021,"06103","California","Tehama",9503.3680524,8599.9795092,10406.756596
2021,"06105","California","Trinity",13183.42622,10147.535951,16219.316489
2021,"06107","California","Tulare",6953.3895964,6689.8799997,7216.8991932
2021,"06109","California","Tuolumne",7774.4136126,6819.0585093,8729.7687159
2021,"06111","California","Ventura",4654.1452841,4485.2225547,4823.0680136
2021,"06113","California","Yolo",4616.9534698,4304.5344362,4929.3725034
2021,"06115","California","Yuba",9487.8886244,8729.8879429,10245.889306
2022,"06001","California","Alameda",4650.6551303,4535.131207,4766.1790536
2022,"06005","California","Amador",6929.9881092,5932.3275504,7927.6486681
2022,"06007","California","Butte",7851.2794904,7435.9535468,8266.6054339
2022,"06009","California","Calaveras",7892.1018755,6824.56794,8959.635811
2022,"06011","California","Colusa",6877.0321025,5626.3942129,8127.669992
2022,"06013","California","Contra Costa",4994.8054158,4844.1502291,5145.4606024
2022,"06015","California","Del Norte",9204.8630085,7944.6488357,10465.077181
2022,"06017","California","El Dorado",5328.9889366,4912.2691627,5745.7087106
2022,"06019","California","Fresno",7511.3445697,7323.3404371,7699.3487024
2022,"06021","California","Glenn",7905.2663038,6725.8820833,9084.6505244
2022,"06023","California","Humboldt",8529.8172403,7971.0538235,9088.5806571
2022,"06025","California","Imperial",7110.5468967,6695.7527543,7525.341039
2022,"06027","California","Inyo",8003.8632962,6441.1189247,9566.6076678
2022,"06029","California","Kern",8735.144014,8522.2499974,8948.0380306
2022,"06031","California","Kings",6863.0811042,6417.1650973,7308.997111
2022,"06033","California","Lake",11558.925676,10571.669685,12546.181666
2022,"06035","California","Lassen",7623.7045102,6522.1318769,8725.2771434
2022,"06037","California","Los Angeles",5557.720209,5507.0495814,5608.3908366
2022,"06039","California","Madera",7197.3595823,6728.4127868,7666.3063777
2022,"06041","California","Marin",3554.6932114,3269.0822066,3840.3042162
2022,"06043","California","Mariposa",7490.3843112,5843.7590627,9137.0095597
2022,"06045","California","Mendocino",8620.4445503,7866.8165768,9374.0725238
2022,"06047","California","Merced",7371.85709,7024.509388,7719.2047921
2022,"06049","California","Modoc",10678.907593,7844.4674213,13513.347764
2022,"06051","California","Mono",3314.891816,2365.1760972,4264.6075348
2022,"06053","California","Monterey",5291.7849862,5048.7085327,5534.8614397
2022,"06055","California","Napa",4617.5779552,4198.9170303,5036.2388801
2022,"06057","California","Nevada",6752.8032265,6062.7246155,7442.8818375
2022,"06059","California","Orange",4400.6685473,4319.2971146,4482.0399801
2022,"06061","California","Placer",4579.3611449,4327.3367798,4831.38551
2022,"06063","California","Plumas",10122.549281,8123.3144518,12121.784111
2022,"06065","California","Riverside",6381.160543,6270.3840245,6491.9370616
2022,"06067","California","Sacramento",6667.2004836,6523.741536,6810.6594312
2022,"06069","California","San Benito",5285.4462036,4640.0613599,5930.8310473
2022,"06071","California","San Bernardino",7723.7035076,7596.0351102,7851.3719049
2022,"06073","California","San Diego",4926.2220448,4843.2754118,5009.1686779
2022,"06075","California","San Francisco",4811.4461331,4648.4467381,4974.4455281
2022,"06077","California","San Joaquin",7767.5625423,7548.2621265,7986.8629581
2022,"06079","California","San Luis Obispo",5260.3680172,4939.6126944,5581.12334
2022,"06081","California","San Mateo",3503.8321681,3353.6459276,3654.0184087
2022,"06083","California","Santa Barbara",5333.9694373,5087.2792187,5580.6596558
2022,"06085","California","Santa Clara",3682.6789392,3587.5329039,3777.8249745
2022,"06087","California","Santa Cruz",5048.3435227,4729.3002133,5367.3868321
2022,"06089","California","Shasta",9500.3016323,8967.0680867,10033.535178
2022,"06093","California","Siskiyou",10618.122156,9334.8420213,11901.40229
2022,"06095","California","Solano",6402.2245159,6135.4526058,6668.996426
2022,"06097","California","Sonoma",5096.9645797,4864.9342916,5328.9948678
2022,"06099","California","Stanislaus",7821.0028898,7565.3388815,8076.666898
2022,"06101","California","Sutter",7515.2232465,6900.0784929,8130.3680002
2022,"06103","California","Tehama",9623.432093,8725.4853777,10521.378808
2022,"06105","California","Trinity",14307.233951,11133.954137,17480.513766
2022,"06107","California","Tulare",7363.5224669,7093.9423603,7633.1025735
2022,"06109","California","Tuolumne",8067.273583,7093.8110563,9040.7361097
2022,"06111","California","Ventura",4737.3251185,4567.0187235,4907.6315135
2022,"06113","California","Yolo",4742.417338,4425.2121081,5059.6225679
2022,"06115","California","Yuba",9162.9929404,8420.364275,9905.6216058
2023,"06001","California","Alameda",4650.6551303,4535.131207,4766.1790536
2023,"06005","California","Amador",6929.9881092,5932.3275504,7927.6486681
2023,"06007","California","Butte",7851.2794904,7435.9535468,8266.6054339
2023,"06009","California","Calaveras",7892.1018755,6824.56794,8959.635811
2023,"06011","California","Colusa",6877.0321025,5626.3942129,8127.669992
2023,"06013","California","Contra Costa",4994.8054158,4844.1502291,5145.4606024
2023,"06015","California","Del Norte",9204.8630085,7944.6488357,10465.077181
2023,"06017","California","El Dorado",5328.9889366,4912.2691627,5745.7087106
2023,"06019","California","Fresno",7511.3445697,7323.3404371,7699.3487024
2023,"06021","California","Glenn",7905.2663038,6725.8820833,9084.6505244
2023,"06023","California","Humboldt",8529.8172403,7971.0538235,9088.5806571
2023,"06025","California","Imperial",7110.5468967,6695.7527543,7525.341039
2023,"06027","California","Inyo",8003.8632962,6441.1189247,9566.6076678
2023,"06029","California","Kern",8735.144014,8522.2499974,8948.0380306
2023,"06031","California","Kings",6863.0811042,6417.1650973,7308.997111
2023,"06033","California","Lake",11558.925676,10571.669685,12546.181666
2023,"06035","California","Lassen",7623.7045102,6522.1318769,8725.2771434
2023,"06037","California","Los Angeles",5557.720209,5507.0495814,5608.3908366
2023,"06039","California","Madera",7197.3595823,6728.4127868,7666.3063777
2023,"06041","California","Marin",3554.6932114,3269.0822066,3840.3042162
2023,"06043","California","Mariposa",7490.3843112,5843.7590627,9137.0095597
2023,"06045","California","Mendocino",8620.4445503,7866.8165768,9374.0725238
2023,"06047","California","Merced",7371.85709,7024.509388,7719.2047921
2023,"06049","California","Modoc",10678.907593,7844.4674213,13513.347764
2023,"06051","California","Mono",3314.891816,2365.1760972,4264.6075348
2023,"06053","California","Monterey",5291.7849862,5048.7085327,5534.8614397
2023,"06055","California","Napa",4617.5779552,4198.9170303,5036.2388801
2023,"06057","California","Nevada",6752.8032265,6062.7246155,7442.8818375
2023,"06059","California","Orange",4400.6685473,4319.2971146,4482.0399801
2023,"06061","California","Placer",4579.3611449,4327.3367798,4831.38551
2023,"06063","California","Plumas",10122.549281,8123.3144518,12121.784111
2023,"06065","California","Riverside",6381.160543,6270.3840245,6491.9370616
2023,"06067","California","Sacramento",6667.2004836,6523.741536,6810.6594312
2023,"06069","California","San Benito",5285.4462036,4640.0613599,5930.8310473
2023,"06071","California","San Bernardino",7723.7035076,7596.0351102,7851.3719049
2023,"06073","California","San Diego",4926.2220448,4843.2754118,5009.1686779
2023,"06075","California","San Francisco",4811.4461331,4648.4467381,4974.4455281
2023,"06077","California","San Joaquin",7767.5625423,7548.2621265,7986.8629581
2023,"06079","California","San Luis Obispo",5260.3680172,4939.6126944,5581.12334
2023,"06081","California","San Mateo",3503.8321681,3353.6459276,3654.0184087
2023,"06083","California","Santa Barbara",5333.9694373,5087.2792187,5580.6596558
2023,"06085","California","Santa Clara",3682.6789392,3587.5329039,3777.8249745
2023,"06087","California","Santa Cruz",5048.3435227,4729.3002133,5367.3868321
2023,"06089","California","Shasta",9500.3016323,8967.0680867,10033.535178
2023,"06093","California","Siskiyou",10618.122156,9334.8420213,11901.40229
2023,"06095","California","Solano",6402.2245159,6135.4526058,6668.996426
2023,"06097","California","Sonoma",5096.9645797,4864.9342916,5328.9948678
2023,"06099","California","Stanislaus",7821.0028898,7565.3388815,8076.666898
2023,"06101","California","Sutter",7515.2232465,6900.0784929,8130.3680002
2023,"06103","California","Tehama",9623.432093,8725.4853777,10521.378808
2023,"06105","California","Trinity",14307.233951,11133.954137,17480.513766
2023,"06107","California","Tulare",7363.5224669,7093.9423603,7633.1025735
2023,"06109","California","Tuolumne",8067.273583,7093.8110563,9040.7361097
2023,"06111","California","Ventura",4737.3251185,4567.0187235,4907.6315135
2023,"06113","California","Yolo",4742.417338,4425.2121081,5059.6225679
2023,"06115","California","Yuba",9162.9929404,8420.364275,9905.6216058
2024,"06001","California","Alameda",4981.2133943,4860.61365,5101.8131386
2024,"06005","California","Amador",7465.0938704,6457.0210588,8473.1666821
2024,"06007","California","Butte",8799.8476478,8343.2482354,9256.4470601
2024,"06009","California","Calaveras",8756.5358626,7661.9938909,9851.0778342
2024,"06011","California","Colusa",6260.5971767,5065.4014886,7455.7928647
2024,"06013","California","Contra Costa",5388.3071889,5232.2265069,5544.3878709
2024,"06015","California","Del Norte",10703.710592,9368.3665471,12039.054638
2024,"06017","California","El Dorado",5834.34852,5396.9997524,6271.6972875
2024,"06019","California","Fresno",8530.0414211,8330.3924543,8729.690388
2024,"06021","California","Glenn",9264.6294119,7951.3578652,10577.900959
2024,"06023","California","Humboldt",9031.7556836,8464.0488942,9599.4624729
2024,"06025","California","Imperial",8014.9290355,7573.2391892,8456.6188818
2024,"06027","California","Inyo",10103.515076,8313.8828563,11893.147296
2024,"06029","California","Kern",10111.125659,9882.4430291,10339.808289
2024,"06031","California","Kings",7902.9785899,7431.9367331,8374.0204467
2024,"06033","California","Lake",11808.001434,10842.606516,12773.396352
2024,"06035","California","Lassen",9558.3231561,8368.3029095,10748.343403
2024,"06037","California","Los Angeles",6316.7869393,6261.9907284,6371.5831503
2024,"06039","California","Madera",8372.1682945,7865.929712,8878.406877
2024,"06041","California","Marin",3856.2557198,3558.5850464,4153.9263932
2024,"06043","California","Mariposa",10003.502278,8041.0962784,11965.908277
2024,"06045","California","Mendocino",9611.560939,8820.312824,10402.809054
2024,"06047","California","Merced",8467.9057004,8094.9123251,8840.8990757
2024,"06049","California","Modoc",11360.040952,8534.687671,14185.394233
2024,"06051","California","Mono",4788.6172678,3475.1901413,6102.0443944
2024,"06053","California","Monterey",5768.4491181,5514.9435356,6021.9547005
2024,"06055","California","Napa",4952.5360341,4515.1286592,5389.943409
2024,"06057","California","Nevada",7627.2351659,6892.7763568,8361.6939749
2024,"06059","California","Orange",4990.3320259,4902.2069432,5078.4571086
2024,"06061","California","Placer",4832.1502765,4577.1046879,5087.195865
2024,"06063","California","Plumas",9578.7594716,7708.4011787,11449.117765
2024,"06065","California","Riverside",7346.2962135,7227.0082046,7465.5842225
2024,"06067","California","Sacramento",7324.5677215,7174.1482774,7474.9871656
2024,"06069","California","San Benito",6337.5515996,5639.2085468,7035.8946524
2024,"06071","California","San Bernardino",8917.3502379,8779.8561533,9054.8443225
2024,"06073","California","San Diego",5434.6817954,5347.707216,5521.6563748
2024,"06075","California","San Francisco",5367.6071775,5192.4782054,5542.7361496
2024,"06077","California","San Joaquin",8627.4972135,8398.1252899,8856.8691371
2024,"06079","California","San Luis Obispo",5707.2871568,5374.4891182,6040.0851953
2024,"06081","California","San Mateo",3815.7710556,3655.9865938,3975.5555173
2024,"06083","California","Santa Barbara",5775.0696386,5518.938941,6031.2003363
2024,"06085","California","Santa Clara",3918.1052206,3818.4566361,4017.7538051
2024,"06087","California","Santa Cruz",5285.4233438,4956.5568243,5614.2898634
2024,"06089","California","Shasta",9990.4469881,9450.0221132,10530.871863
2024,"06093","California","Siskiyou",11921.754914,10605.214447,13238.295382
2024,"06095","California","Solano",6743.5489739,6472.6571833,7014.4407646
2024,"06097","California","Sonoma",5764.3617479,5512.1158763,6016.6076195
2024,"06099","California","Stanislaus",8878.2963339,8605.1122493,9151.4804186
2024,"06101","California","Sutter",8068.6683223,7430.1719219,8707.1647226
2024,"06103","California","Tehama",10873.844857,9921.0697891,11826.619924
2024,"06105","California","Trinity",15509.465353,12257.751006,18761.179701
2024,"06107","California","Tulare",8610.6089672,8320.2513687,8900.9665658
2024,"06109","California","Tuolumne",9065.9521454,8029.5543719,10102.349919
2024,"06111","California","Ventura",5245.6917429,5067.0283211,5424.3551646
2024,"06113","California","Yolo",5138.8854246,4799.6043897,5478.1664596
2024,"06115","California","Yuba",9598.6927266,8850.3594367,10347.026017
2025,"06001","California","Alameda",5217.153956,5093.0441389,5341.2637732
2025,"06005","California","Amador",7567.0889858,6586.0909387,8548.087033
2025,"06007","California","Butte",9315.6316083,8844.1619199,9787.1012968
2025,"06009","California","Calaveras",7926.2637477,6954.4637732,8898.0637222
2025,"06011","California","Colusa",6184.0873816,5025.329816,7342.8449473
2025,"06013","California","Contra Costa",5577.0858174,5418.9387008,5735.232934
2025,"06015","California","Del Norte",11532.764664,10081.471232,12984.058096
2025,"06017","California","El Dorado",6326.7138053,5870.4402171,6782.9873935
2025,"06019","California","Fresno",9008.14375,8804.1957865,9212.0917135
2025,"06021","California","Glenn",9722.9427626,8392.7790024,11053.106523
2025,"06023","California","Humboldt",9668.4104689,9080.7392042,10256.081734
2025,"06025","California","Imperial",8703.3035356,8244.0444447,9162.5626266
2025,"06027","California","Inyo",10430.905432,8616.4512747,12245.359589
2025,"06029","California","Kern",10697.187205,10463.219363,10931.155048
2025,"06031","California","Kings",8187.5172369,7705.8662055,8669.1682683
2025,"06033","California","Lake",12236.877358,11251.573152,13222.181564
2025,"06035","California","Lassen",11257.584967,9920.3311526,12594.838781
2025,"06037","California","Los Angeles",6746.4426092,6689.3295527,6803.5556658
2025,"06039","California","Madera",8647.5122922,8138.5797822,9156.4448023
2025,"06041","California","Marin",4149.4124394,3833.4365492,4465.3883295
2025,"06043","California","Mariposa",9759.3288204,7841.97511,11676.682531
2025,"06045","California","Mendocino",10092.92427,9286.3570532,10899.491486
2025,"06047","California","Merced",8849.4618855,8472.0059705,9226.9178006
2025,"06049","California","Modoc",13302.421752,10008.201507,16596.641996
2025,"06051","California","Mono",4738.8510165,3340.2201426,6137.4818904
2025,"06053","California","Monterey",6114.4568796,5850.1608123,6378.7529469
2025,"06055","California","Napa",5209.6739061,4753.5273544,5665.8204578
2025,"06057","California","Nevada",7472.1809052,6759.219878,8185.1419325
2025,"06059","California","Orange",5325.418567,5233.2476705,5417.5894634
